time_s,phase,joint_error_rad,target_error_m,effort_nm,penetration_m,receiver_x_m,receiver_y_m,receiver_z_m,arm_x_m,arm_y_m,arm_z_m,upper_x_m,upper_y_m,upper_z_m,payload_x_m,payload_y_m,payload_z_m
0.3900000000000003,moving,0.1287732446493589,0.3070185678652646,0.3635288393079854,5.948514425758234e-05,0.03445797987041442,2.0992606958314397e-11,0.05995143182417891,0.03455959314004921,-2.013327417886568e-06,0.1507846259971774,0.03466260318041158,-5.892955771930747e-06,0.24163792543493345,0.21505563355376753,0.0900997226910169,0.07177411968910127
0.4000000000000003,moving,0.12527212021999132,0.306845355813822,0.363358841066173,5.9500959204314e-05,0.034457979744735814,3.84860580904256e-11,0.05995143301739988,0.034559579721380844,-2.0126259844127636e-06,0.15078462813062665,0.03466257589139678,-5.89113596078869e-06,0.2416379277232177,0.21505563509075223,0.09005771857099337,0.0720895408566128
0.4100000000000003,moving,0.12177096607230065,0.3066721263503056,0.3631843802502708,5.9516309002275e-05,0.03445797959500245,5.6219789240641305e-11,0.05995143433741666,0.03455953972579925,-2.011466924894262e-06,0.1507846293289095,0.03466247343033828,-5.8879855544605175e-06,0.24163792897910275,0.21505563662780705,0.09001460975570416,0.0724048168015958
0.4200000000000003,moving,0.11826978218012121,0.30649888157145744,0.36300545853250554,5.953119421790963e-05,0.03445797944950744,7.134296625688208e-11,0.059951435557223105,0.034559485964461206,-2.0101545075597305e-06,0.15078462966209757,0.034662330464539495,-5.884354781722501e-06,0.2416379292898132,0.21505563816493492,0.08997039673464452,0.0727199436566493
0.4300000000000003,moving,0.11476856859988574,0.3063256235836909,0.3628220862995484,5.9545615792779934e-05,0.03445797932855629,8.218363836687281e-11,0.05995143652361164,0.03455942993560383,-2.00893462556917e-06,0.1507846293164125,0.03466217858688956,-5.880938847072775e-06,0.24163792886619284,0.21505563970213895,0.08992508001257724,0.07303491754501605
0.44000000000000034,moving,0.11126732535879799,0.3061523544954151,0.36263426541135857,5.955957438639978e-05,0.034457979243554884,8.819718913533059e-11,0.059951437160492824,0.03455938047450417,-2.007972239093103e-06,0.15078462852799634,0.034662042467810655,-5.878211513363207e-06,0.2416379279706312,0.21505564123941995,0.08987866010741959,0.0733497345950487
0.45000000000000034,moving,0.10776605245396767,0.30597907641671185,0.3624419948125208,5.957307054261225e-05,0.034457979197644956,8.974742823908421e-11,0.05995143746002604,0.034559343147197476,-2.0073475703215327e-06,0.1507846275313996,0.03466193802884135,-5.876411198767889e-06,0.2416379268612162,0.2150556427767788,0.08983113755003092,0.0736643909408107
0.46000000000000035,moving,0.10426474989561188,0.3058057914622913,0.36224527694288255,5.958610493673159e-05,0.034457979187394426,8.780196708579879e-11,0.059951437466019726,0.034559320283523334,-2.007066561313803e-06,0.15078462652598518,0.03466187238013241,-5.875567556799105e-06,0.24163792575538412,0.21505564431421748,0.08978251288506725,0.07397888271654039
0.47000000000000036,moving,0.10076341770551983,0.3056325017514666,0.3620441152953333,5.95986783015867e-05,0.03445797920501676,8.361480258178844e-11,0.05995143725405498,0.03455931147790464,-2.0070800743794692e-06,0.15078462565838274,0.03466184507111371,-5.875553386561205e-06,0.24163792481121427,0.2150556458517379,0.08973278667102025,0.07429320605672744
0.48000000000000037,moving,0.0972620559004441,0.3054592094069931,0.3618385120463863,5.961079133405217e-05,0.03445797924065341,7.845078753287993e-11,0.05995143691210107,0.0345593143620826,-2.0073064528301765e-06,0.15078462501714443,0.034661850127644715,-5.876146877234478e-06,0.2416379241222093,0.21505564738934174,0.08968195947986511,0.07460735709831294
0.4900000000000004,moving,0.09376066449341133,0.30528591655510673,0.36162846910124813,5.9622444727343276e-05,0.03445797928436543,7.33842292488518e-11,0.05995143652434596,0.03455932546513554,-2.0076530132355497e-06,0.1507846246360385,0.034661878370708554,-5.877091680525637e-06,0.24163792372159887,0.21505564892703072,0.08963003189705265,0.07492133198063396
0.5000000000000003,moving,0.0902592435000705,0.3051126253259472,0.3614139889627772,5.9633639206130155e-05,0.03445797932761684,6.918268041777864e-11,0.05995143615978784,0.03455934101151291,-2.0080334231752095e-06,0.1507846245032501,0.034661919602143564,-5.878146069053514e-06,0.2416379235930537,0.215055650464807,0.08957700452164465,0.07523512684464675
0.5100000000000003,moving,0.08675779293792116,0.30493933785350363,0.3611950742913663,5.9644375510900986e-05,0.03445797936416431,6.627053072971734e-11,0.05995143586603196,0.03455935755588336,-2.0083793898922897e-06,0.15078462457423528,0.03466196437061073,-5.879116522305994e-06,0.24163792368522094,0.21505565200267251,0.08952287796630146,0.07554873783304994
0.5200000000000004,moving,0.08325631282388779,0.30476605627543,0.3609717275876889,5.965465438693508e-05,0.03445797939037807,6.475575631270658e-11,0.059951435667854776,0.034559372403962924,-2.008646393228397e-06,0.15078462478605692,0.03466200516747353,-5.879874759338183e-06,0.24163792392763966,0.2150556535406295,0.08946765285722166,0.07586216109064786
0.5300000000000004,moving,0.0797548031747321,0.30459278273305185,0.36074395137745086,5.966447658810326e-05,0.03445797940509455,6.449875009084671e-11,0.059951435569506474,0.03455938381319285,-2.008814186296032e-06,0.15078462507106594,0.034662037025245125,-5.88036005862852e-06,0.24163792424570427,0.21505565507868005,0.08941132983414013,0.07617539276435574
0.5400000000000004,moving,0.07625326400795865,0.3044195193714131,0.3605117483236526,5.967384288306065e-05,0.034457979409144905,6.520080655936233e-11,0.0599514355594374,0.034559391001104216,-2.0088833977728593e-06,0.15078462536809673,0.03466205758623166,-5.8805704766864975e-06,0.241637924572736,0.21505565661682663,0.08935390955034421,0.07648842900312887
0.5500000000000004,moving,0.0727516953416294,0.30424626833924867,0.36027512115344607,5.9682754050883605e-05,0.034457979404712874,6.649359188259929e-11,0.059951435616118466,0.034559394010244895,-2.0088698111930814e-06,0.15078462562999234,0.03466206676931184,-5.8805473158903e-06,0.24163792485794933,0.2150556581550715,0.08929539267266492,0.07680126595803165
0.5600000000000004,moving,0.06925009719401082,0.3040730317889433,0.36003407261452836,5.969121088082658e-05,0.0344579793946611,6.801544050194508e-11,0.05995143571381186,0.034559393486916126,-2.008797832572101e-06,0.15078462582710672,0.034662066188588816,-5.88035706424947e-06,0.24163792507000287,0.21505565969341733,0.08923577988146097,0.07711389978233124
